话题链接,话题内容,楼主ID,楼主昵称,楼主性别,发布日期,发布时间,转发量,评论量,点赞量,评论者ID,评论者昵称,评论者性别,评论日期,评论时间,评论内容
 , , , , , , , , , ,6571295178,你该美丽中带着刺,m,2022/07/09,10:09:19,我们余生请多指教又又又上星了！！！记得来深圳卫视追剧了！！！这个盛夏也属于顾医生，神仙男友国产男主天花板顾魏来了#肖战顾魏#
 , , , , , , , , , ,2292191994,踩着梦的小月亮,f,2022/07/09,10:08:56,余生有你不负遇见7月13日下午剧场播出顾魏和你不见不散@X玖少年团肖战DAYTOY
 , , , , , , , , , ,1783199470,呆桃燚,f,2022/07/09,10:08:04,7月 13日 下午剧场！来和顾魏谈恋爱吧！
 , , , , , , , , , ,1822716323,Lyrosky,f,2022/07/09,10:05:56,真的吗？那可太期待了，顾魏顾魏
 , , , , , , , , , ,5510024580,眼角边的泪m,f,2022/07/09,10:05:56,又可以看顾魏医生了
 , , , , , , , , , ,5205702031,饲兔姐姐1005_zz,f,2022/07/09,10:07:08,又可以看顾魏了
https://m.weibo.cn/detail/4791424790299131,【#女孩婚后被老公喂胖至300多斤#】 坐车压爆轮胎，睡觉压塌床板！90后浙江女孩结婚10年，体重胖至300多斤，平时走路要人扶，睡觉姿势摆不正，连上厕所都要别人帮忙。节食、运动、针灸、火疗，各种减肥方法都试过，但都以失败告终。 #超级肥胖症该怎么减肥#？  39健康网的微博视频 ,1648953020,39健康网,m,2022/07/15,09:22:33,4205,16628,296108, , , , , , 
 , , , , , , , , , ,1403383572,向往猫的生活333,m,2022/07/15,09:50:00,#女孩婚后被老公喂胖至300多斤# 会一直报道么，真想看他瘦下来
 , , , , , , , , , ,1147938162,失眠飞行症患者,f,2022/07/15,10:59:52,感觉她胖了以后老公的眼神还是很爱她的，这才是真爱吧，不管胖瘦生病与否。（当然不是说提倡这样，而是说能看出老公对她确实是真爱）
 , , , , , , , , , ,2090584637,W野云孤飞,m,2022/07/15,09:36:03,300多斤。。。这是我无法想象的体重
 , , , , , , , , , ,2204123923,晓江医生,m,2022/07/15,10:56:56,花花的手术是我跟吴主任一起完成的，还记得手术完成的那一刻吴主任长舒了一口气，上一次这么紧张还是当年上CCTV采访报道的时候。
 , , , , , , , , , ,2480158715,Tatjana78,f,2022/07/15,09:36:40,#女孩婚后被老公喂胖至300多斤# 还是要控制幸福胖鸭
 , , , , , , , , , ,5523429749,复杂菲利克斯,m,2022/07/15,10:09:55,无语，这真的是爱吗，难以理解
 , , , , , , , , , ,5443613464,哈哈哈哈哈快笑岔气,f,2022/07/15,10:53:14,什么仇什么怨
 , , , , , , , , , ,3442838932,Kant安妮,f,2022/07/15,10:50:45,我觉得吧 我不是阴谋论 真的 但是事实胜于雄辩
 , , , , , , , , , ,2567256823,一分钟度过一生,f,2022/07/15,11:03:47,羡慕女孩心态这么好我去年胖了好多特别焦虑，今年夏天还没到就每天跑步拿个瘦身仪刷腿和肚子瘦下来了才停止，如果我胖成这样我真的会很难受多少吃的也不管用。。
 , , , , , , , , , ,1177610385,花生溏,f,2022/07/15,12:29:50,这个就是真爱吗？看着亲人一点点变的更糟糕还是自己亲手做的就感觉很诡异我宁愿不要这样的爱，我本身是一个很要强的女孩，暑假前因为要去拍全家福，我提前一个月每天喝酸奶就成功瘦下来30多，现在很多工作对女生的身材要求都很苛刻的，说难听点不就是害了女生一辈子嘛
 , , , , , , , , , ,7008433771,娜扎甜剧gkd,f,2022/07/15,11:00:14,另一种高级的杀妻 能别报道的貌似温馨吗？这是在让她尽快的离开罢辽
 , , , , , , , , , ,7628867615,不惑之年的大叔叔,m,2022/07/15,10:54:55,这是害人家吧
 , , , , , , , , , ,2483651894,亦鋆业已成年,m,2022/07/15,11:00:09,自己吃胖的 什么叫老公喂胖的 就尼玛离谱 自己不要吃别人还逼着她吃了吗？ 本身就是肥胖体质加上饮食不节制罢了
 , , , , , , , , , ,1751190925,Summer欣欣子,f,2022/07/15,11:03:38,曲线杀妻吗？
 , , , , , , , , , ,1087147471,只希望我的宝贝好起来,f,2022/07/16,01:55:07,不管生活有多难 都要坚持下去儿子在医院危在旦夕，人生才刚刚开始啊，每次医院催交费时信用卡透支，两个口袋空空如也，别提这心里啥滋味了如果可以一命抵一命，天堂的门口已经站满了排队的爸妈，帮我救救我的孩子，给孩子一次重生的机会🙏我实名了公益平台放在微博了，涅槃重生，此恩永记。
 , , , , , , , , , ,2207708485,Jennifer·金卢,f,2022/07/15,10:59:13,感觉更像是一种变相谋杀
 , , , , , , , , , ,6311818516,话很多的小关,f,2022/07/15,11:01:18,国外有一种人，就是把自己的恋人喂的很肥胖，让她（他）离不开自己，来满足自己的变态的心理，好像是叫恋肥癖？
 , , , , , , , , , ,5990850188,蒹葭苍苍lucky,f,2022/07/15,11:03:24,这真的是爱她吗……无法理解
 , , , , , , , , , ,2068209855,安仔Chen,m,2022/07/15,11:19:06,这不是爱，这是害。。。
https://m.weibo.cn/detail/4791514485752930,原来九九乘法表不是全球通用的～#原来九九乘法表不是全球通用# 我与老公的日常的微博视频 ,2995631244,我与老公的日常,m,2022/07/15,15:18:58,11610,6219,167601, , , , , , 
 , , , , , , , , , ,2995631244,我与老公的日常,m,2022/07/15,15:21:31,来源
 , , , , , , , , , ,1861857057,堂瑜珈,m,2022/07/15,15:43:21,别坐井观天了，出去读两天大学吧，中国人数学好那是公认的，但是都2022年了，没哪个教授还对你九九乘法表感到惊奇，早都见怪不怪了，而且周围同学数学也很好，离不开计算器的那是底层低学历人民
 , , , , , , , , , ,5821823124,都市累人小李,m,2022/07/15,15:25:45,one one de one属实拗口
 , , , , , , , , , ,6339221510,徐小乐199503,f,2022/07/15,16:18:22,九九乘法表本身就是中国发明的
 , , , , , , , , , ,5792102475,Ms自制力不够用,f,2022/07/15,15:41:53,你以为谷爱凌为啥三岁会乘法呢 就是北京的姥姥教她背了乘法口诀
 , , , , , , , , , ,5403473611,_吃颗糖就不苦了,f,2022/07/15,18:49:38,哈哈哈哈哈 来中国过淘宝618能玩死他们
 , , , , , , , , , ,6637400427,Amber·H,f,2022/07/15,18:18:51,那为什么国外科学比国内厉害呢，就比如航天下海啥的
 , , , , , , , , , ,2860969952,9527米兰,m,2022/07/15,18:29:25,所以呢，我们就出了很多得诺奖数学家嘛
 , , , , , , , , , ,2630906071,Lily要晒太阳,f,2022/07/15,15:39:34,外国人还不会用手比1-10呢上语言班时美国老师让所有中国学生比划了一遍1-10，我永远忘不了外国同学惊讶的眼神！！
 , , , , , , , , , ,3824090639,井坠寒橘柚,m,2022/07/15,16:55:39,其实，我们的九九乘法表是一种偏向记忆的形式化内容，（不是说它不好）博主展示的系主任算法是从为什么这样乘的原理而来的，所以各有侧重。如果是主张迅速简洁，肯定是我们厉害，如果是讲求为什么和原理——稍微的知其所以然，那么大阴帝国的还不错。
 , , , , , , , , , ,1827505974,桦了一娇,f,2022/07/15,16:10:13,那里是银时空吧！
 , , , , , , , , , ,7278677222,九弟201908,m,2022/07/15,18:30:49,关键中国艺人也不会九九乘法表！
 , , , , , , , , , ,3846847827,给口肉吃嘛,f,2022/07/15,18:27:21,那为什么英美他们的数学家还是那么多
 , , , , , , , , , ,1490995357,-云在水流-,m,2022/07/15,19:02:20,九九乘法表朗朗上口一大原因是汉语数字一字一音。有些语言里数词发音复杂，显然不适合九九乘法表。
 , , , , , , , , , ,6430856513,瑶兮_Smiley,f,2022/07/15,19:18:13,其实这种竖线算法也是最早，起源中国，有书籍可以证明的，但是dbq我菜忘记哪本书了
 , , , , , , , , , ,1607860443,蓝色百合_,f,2022/07/15,18:02:32,赶紧申遗
 , , , , , , , , , ,5892194686,香辣鸡翅尖上架了没有,f,2022/07/15,17:13:43,99*98=9800-98=9702
 , , , , , , , , , ,5122541247,泡馥大盜,f,2022/07/15,16:24:02,原来原价3.59折后3.99是真的存在的啊哈哈哈我以为只有作业考试的时候算错才存在
 , , , , , , , , , ,5232949232,小琳子cxl,f,2022/07/16,00:55:25,中国的数学一直是领先的，只是我们的科研晚发展了一百多年，导致我们的数学没有很好用在科研上，这几十年才慢慢赶上来
 , , , , , , , , , ,6631030678,初一流火,f,2022/07/15,16:28:35,那九十九乘九十九得麻烦
https://m.weibo.cn/detail/4789260354326373,【#外卖小哥拆硕士录取通知时生病父亲泪崩#】7月7日，26岁河南小哥高帅旗送餐路上收到上海交大法学院录取通知书。回家后，全家人一起认真拆开，脑梗后不认得人的父亲，看到孩子姓名后落泪。因为家庭变故，高帅旗一人扛起家庭重担，他边学习边送外卖，自强靠谱被称“骑手阿甘”。据介绍，高帅旗是一名退伍军人，考法律专业是为了以后帮助更多人。#外卖小哥路上收到研究生录取通知# 猛犸新闻的微博视频,1672519561,猛犸新闻,f,2022/07/09,10:01:51,39981,11931,282542, , , , , , 
 , , , , , , , , , ,5493927767,烈女不怕si,f,2022/07/09,11:38:55,这可是上交啊 太牛了
 , , , , , , , , , ,5994718032,究极无敌吃瓜马甲,f,2022/07/09,11:39:04,真棒！
 , , , , , , , , , ,3203059503,夏奇拉爱自由,f,2022/07/09,11:38:52,看到了满满的生命的活力，军人的毅力
 , , , , , , , , , ,7234044441,刘守儿童WQW,f,2022/07/09,12:50:37,河南这么卷能考上上交真的很厉害
 , , , , , , , , , ,7376641553,猫猫又辣又甜,f,2022/07/09,11:40:40,棒棒的
 , , , , , , , , , ,7376641553,猫猫又辣又甜,f,2022/07/09,11:40:14,励志好棒
 , , , , , , , , , ,1837755690,sherry_yyzz,f,2022/07/09,11:40:43,越努力越幸运！好棒！了不起！
 , , , , , , , , , ,2316351777,晒阳阳的猫咪,f,2022/07/09,12:50:49,你以上交为荣，上交同样以你为荣
 , , , , , , , , , ,1270118127,pinkpeggy,f,2022/07/09,11:40:44,看哭了！真棒👍
 , , , , , , , , , ,7675103381,每一天都是晴天20210818,f,2022/07/09,11:38:39,愿生活待他好
 , , , , , , , , , ,7473567670,缡樾LLLL,f,2022/07/09,11:40:35,上交，好牛
 , , , , , , , , , ,6359191422,KKKK大魔王_,f,2022/07/09,11:41:00,太牛了！！
 , , , , , , , , , ,5662590426,TWWROSIVAN,f,2022/07/09,11:40:55,太不容易了
 , , , , , , , , , ,1222881521,烨十四,f,2022/07/09,12:50:52,这才是励志的牛逼人生！
 , , , , , , , , , ,6105480527,颖颖子是最好的,f,2022/07/09,11:38:52,这也太让人佩服了
 , , , , , , , , , ,2614202597,山南水北一清明,f,2022/07/09,12:50:54,感人，竟然差点哭出来
 , , , , , , , , , ,2519298782,美人无霜,f,2022/07/09,11:36:59,好优秀，加油
 , , , , , , , , , ,7378314025,丢失的你还找得回来吗,f,2022/07/09,12:50:54,人生的酸甜苦辣只有自己知道，为你点赞
 , , , , , , , , , ,3844210786,蚊子的天堂52,f,2022/07/09,11:38:58,好样的
 , , , , , , , , , ,3371818304,以简驭繁116,f,2022/07/09,11:38:02,这小哥励志啊！
https://m.weibo.cn/detail/4789987198110377,以影像为帆，和创作者并肩，很荣幸成为#FIRSTFRAME第一帧#单元年度推介人，见证入选2022年FIRST FRAME片单的9部作品，很开心能与这些发光的未来力量站在一起，让鲜活的影像抵达更广阔人群。#FIRST青年电影展# ,5492443184,UNIQ-王一博,m,2022/07/11,10:10:04,"""100万+""",332763,1692528, , , , , , 
 , , , , , , , , , ,1865909883,八时零五,f,2022/07/11,10:10:31,哥哥好帅啊
 , , , , , , , , , ,2794157404,王一宝2086,f,2022/07/11,10:10:43,宝贝
 , , , , , , , , , ,7464851260,纵是黑夜也满路长灯明,f,2022/07/11,10:10:49,王一博♡ 即使有一天我的周遭全部褪色，也依旧有你这颗星星浪漫干净，闪烁月在我身上@UNIQ-王一博
 , , , , , , , , , ,2522391383,YIBO·9785,f,2022/07/11,10:11:17,老公老公老公老公
 , , , , , , , , , ,5038170754,CICI-M小姐,f,2022/07/11,10:10:09,宝贝今天晚上邀请你去赏月呀，带你你去看咱俩的两情相悦
 , , , , , , , , , ,6060658738,红孩儿er先生的蓝二夫人·,f,2022/07/11,10:10:10,老公贴贴！
 , , , , , , , , , ,7623299387,会是你的铠甲,f,2022/07/11,10:10:56,超想你，一博会去现场吗
 , , , , , , , , , ,6342003294,Lynn流萤,f,2022/07/11,10:11:02,哥哥，好期待呀
 , , , , , , , , , ,2180438781,你的好物分享菌,f,2022/07/11,10:12:07,想你想你想你
 , , , , , , , , , ,7494562842,85号耶啵耶啵哒,f,2022/07/11,10:12:43,哦哦哦哦！！！
 , , , , , , , , , ,5507209535,云飞舞云飞扬,f,2022/07/11,10:10:12,期待你的电影作品
 , , , , , , , , , ,2206388695,不可能的我可能,m,2022/07/11,10:12:01,王一博想你一次，好像星星就多了一颗的样子
 , , , , , , , , , ,7303612698,一眼万年只因是你,f,2022/07/11,10:11:57,早安，宝贝
 , , , , , , , , , ,7309865193,佰佰佶,m,2022/07/11,10:12:28,好棒！一起期待
 , , , , , , , , , ,1745011954,属牛的猪豹豹,m,2022/07/11,10:12:15,王一博
 , , , , , , , , , ,5605137331,大大大大大笑脸,f,2022/07/11,10:12:27,好期待啊啊啊！
 , , , , , , , , , ,5038170754,CICI-M小姐,f,2022/07/11,10:10:18,这世界上有五种风 台风 龙卷风 北风 东风 还有王一博一如既往的玉树临风
 , , , , , , , , , ,6060658738,红孩儿er先生的蓝二夫人·,f,2022/07/11,10:10:14,想你啊，啊，啊！
 , , , , , , , , , ,5985345072,酷YiBo,f,2022/07/11,10:10:11,宝贝！
 , , , , , , , , , ,6148621116,月亮哪有王甜甜可爱,m,2022/07/11,10:10:11,宝贝
https://m.weibo.cn/detail/4789252342680530,【#打耳洞都怕疼的姑娘为同学挡了8刀#】“我们俩都活着，就是最好的结局”…2019年3月10日晚，崔译文为了保护同学，身中8刀，凶手逃走后，她一边帮同学止血，一边给辅导员打电话。崔译文在ICU抢救了3天才转危为安。当兵28年的硬汉父亲看见遍体鳞伤的女儿时都忍不住落泪，可崔译文还一个劲安慰父母，并说“如果再选一次，我还是会冲上去。”2022年，她获得了“全国向上向善好青年”荣誉称号。她还在家乡浙江宁波奉化成立志愿服务队，“之前的人生已经归零，划上了句号。接下来要有新的开始，要更加努力、积极向上为社会作出更大的贡献”。#正能量计划#（共青团中央）一个打耳洞都怕疼的姑娘，为同学挡了8刀…… 人民网的微博视频,2286908003,人民网,m,2022/07/09,09:30:01,17545,10181,487629, , , , , , 
 , , , , , , , , , ,1712171725,小扣不想有烦恼,f,2022/07/09,21:33:18,这个姑娘真的太勇敢太伟大了，敬佩！，愿你余生平安健康幸福，一切顺利！
 , , , , , , , , , ,2438314183,叮当雅820426,f,2022/07/09,21:41:25,孩子你太棒了但还是希望你能先保护好自己
 , , , , , , , , , ,2952095660,许我热烈且真挚,f,2022/07/09,20:30:39,“都活着就是最好的结局”
 , , , , , , , , , ,6681637975,佛前敬上一柱香,f,2022/07/09,20:30:36,这个我不赞的话，我都觉得我良心不安，姑娘你是真的仙女，
 , , , , , , , , , ,2210495362,fionakira,f,2022/07/09,21:00:28,勇敢的姑娘，被救的姑娘也很棒，不像江歌那么惨，哎！
 , , , , , , , , , ,2173486921,许妙喵,f,2022/07/09,20:37:49,想起了江歌
 , , , , , , , , , ,7661713282,最美送行者,f,2022/07/09,21:24:59,唐山被打的女孩们呢？大家都忘了吧
 , , , , , , , , , ,2516278550,XXSS_Trytosleepearly,f,2022/07/09,20:15:30,好勇敢…希望歹徒能重判
 , , , , , , , , , ,6393446561,三里sunny,f,2022/07/09,20:38:31,犯罪成本太低了
 , , , , , , , , , ,1625905145,奈何我仍是我,m,2022/07/09,20:26:10,//@方圆500里的西瓜:这是真的军二代吧，比那些所谓的“红二代”强多了
 , , , , , , , , , ,6084073955,小言言心里都是羊,f,2022/07/09,21:04:47,敬佩
 , , , , , , , , , ,2534663370,肖战说要和王一博来日方长,m,2022/07/09,20:12:51,太勇敢了！佩服！然后凶手呢？
 , , , , , , , , , ,3668884001,我叫孟知意啦,f,2022/07/09,20:12:26,真的很勇敢 但不要鼓吹这种行为啊 有危险快点儿跑 能跑多快跑多快
 , , , , , , , , , ,7472572652,你得先是个人,f,2022/07/09,20:29:43,她真的太勇敢了！
 , , , , , , , , , ,7007952535,夹心饼干永远最爱,m,2022/07/09,21:41:34,支持死刑
 , , , , , , , , , ,3033784147,刘二言,f,2022/07/09,20:12:47,军人的孩子！！！！
 , , , , , , , , , ,7374649059,甯檬味的贝壳,f,2022/07/09,20:40:38,希望凶手被严惩，小姐姐这么好看千万别留疤啊啊啊啊啊！这么好看而且还又红又正能量啊啊啊啊我真的想象不到被捅八刀会有多痛我打过耳洞，但被不小心剌一下都痛到哭
 , , , , , , , , , ,7710162368,蒙蒙说好的阳艳天,f,2022/07/09,20:53:39,都活着就是最好的结局，姑娘勇气可嘉！
 , , , , , , , , , ,6660250561,落雪叔叔,m,2022/07/09,21:25:55,刘鑫案？
 , , , , , , , , , ,1847767050,易勋_猫,f,2022/07/09,20:38:22,勇敢的姑娘
https://m.weibo.cn/detail/4791139485878389,#我的夏日ootd# 🌴 ,5653796775,赵露思的微博,f,2022/07/14,14:28:51,102611,52516,421373, , , , , , 
 , , , , , , , , , ,1627768430,霸小欣_,f,2022/07/14,14:29:19,终于发啦啦啦啦
